Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,last_weekly_sales
9,2011-10-07,72.62,3.285,,,,,,220.66435,6.054,false,508567.040681839
9,2011-10-14,67.27,3.274,,,,,,220.98369,6.054,false,553836.9835324287
9,2011-10-21,65.46,3.353,,,,,,221.14983,6.054,false,529515.6599636078
9,2011-10-28,63.96,3.372,,,,,,221.31596,6.054,false,557075.2115354538
9,2011-11-04,54.46,3.332,,,,,,221.48209,6.054,false,548527.484451294
9,2011-11-11,58.28,3.297,3235.06,1645.11,63.15,1580.98,2209.21,221.64822,6.054,false,597855.0665969849
9,2011-11-18,58.8,3.308,3648.4,2.63,21.12,1639.62,3623.62,221.88039,6.054,false,594574.122718811
9,2011-11-25,54.32,3.236,121.57,,44061.13,247.83,8294.47,222.13896,6.054,true,542414.268157959
9,2011-12-02,46.84,3.172,1237.88,,1330.53,643.78,8323.51,222.39754,6.054,false,814753.5064239502
9,2011-12-09,37.65,3.158,3075.89,,248.8,822.69,7585.2,222.65611,6.054,false,613115.2074279785
9,2011-12-16,47.31,3.159,2755.9,,136.48,384.78,2240.49,222.88255,6.054,false,630327.2721481323
9,2011-12-23,44.43,3.112,719.14,0.24,318.75,17.72,2357.19,223.06612,6.054,false,705557.9676551819
9,2011-12-30,43.41,3.129,2155.73,14481.63,44.07,237.84,3699.24,223.24968,6.054,true,905324.6777439117
9,2012-01-06,47.54,3.157,3597.08,6203.76,11.2,3743.55,1912.75,223.43324,5.667,false,549788.3608207703
9,2012-01-13,42.44,3.261,4731.1,2959.36,,129.27,3416.48,223.6168,5.667,false,519585.67037653923
9,2012-01-20,51.56,3.268,910.51,234.36,,117.08,6081.04,223.71143,5.667,false,474964.59593200684
9,2012-01-27,49.38,3.29,489.19,283.85,,22.5,2888.79,223.80605,5.667,false,480130.04456460476
9,2012-02-03,54.43,3.36,19289.22,527.14,4.46,9955.21,3428.92,223.90068,5.667,false,482451.20671367645
9,2012-02-10,44.03,3.409,5619.8,1595.17,1.71,4740.66,4494.14,223.9953,5.667,true,549967.8885333538
9,2012-02-17,43.81,3.51,4572.81,5448.91,6.0,945.06,7589.85,224.15886,5.667,false,609736.1207046509
9,2012-02-24,53.67,3.555,3801.98,4010.13,1.0,586.06,7315.09,224.37415,5.667,false,658965.0482828617
9,2012-03-02,57.2,3.63,6268.15,154.97,,3557.17,1878.44,224.58942,5.667,false,563578.7922840118
9,2012-03-09,54.03,3.669,3923.2,96.52,17.36,990.11,2755.72,224.80469,5.667,false,619498.2812933922
9,2012-03-16,59.94,3.734,1913.05,1.8,7.33,436.67,14026.36,224.95949,5.667,false,574955.9500694275
9,2012-03-23,58.79,3.787,1681.15,1.8,0.68,414.45,466.42,225.03368,5.667,false,550373.5666794777
9,2012-03-30,67.87,3.845,3669.95,15.98,,69.02,2049.16,225.10786,5.667,false,550791.324057579
9,2012-04-06,68.83,3.891,4876.77,,10.0,1201.8,8545.16,225.18205,5.539,false,574985.3652985096
9,2012-04-13,69.19,3.891,4939.14,856.32,,290.87,807.0,225.25624,5.539,false,677885.993039608
9,2012-04-20,68.04,3.877,910.31,121.25,2.0,265.55,1146.34,225.31175,5.539,false,578539.8643023968
9,2012-04-27,73.07,3.814,409.76,,0.4,7.88,7179.53,225.36725,5.539,false,542819.0275168419
9,2012-05-04,78.98,3.749,5917.56,,68.0,969.06,647.76,225.42276,5.539,false,550414.9873960018
9,2012-05-11,70.94,3.688,4727.8,,1.04,356.78,1077.81,225.47826,5.539,false,586289.0865001678
9,2012-05-18,69.52,3.63,1926.92,,0.24,426.51,2968.78,225.49425,5.539,false,592572.3062820435
9,2012-05-25,79.69,3.561,1574.27,,361.83,81.12,5286.38,225.49443,5.539,false,571463.9354085922
9,2012-06-01,80.26,3.501,2542.14,35.6,76.8,374.37,3413.57,225.49461,5.539,false,547226.0038089752
9,2012-06-08,78.91,3.452,3564.15,142.2,0.3,81.26,5518.29,225.49478,5.539,false,583648.5897405148
9,2012-06-15,82.21,3.393,3296.23,176.4,50.03,780.78,4209.82,225.50706,5.539,false,582525.416475296
9,2012-06-22,81.05,3.346,2886.26,3.8,,1270.8,4545.91,225.54959,5.539,false,564606.105890274
9,2012-06-29,87.18,3.286,2073.16,120.0,,31.75,2792.7,225.5921,5.539,false,562173.1195390224
9,2012-07-06,84.15,3.227,3165.17,87.2,8.08,1642.41,2096.86,225.63463,5.277,false,544770.69942379
9,2012-07-13,82.39,3.256,3031.81,,2.02,47.76,4554.39,225.67714,5.277,false,578790.3635845184
9,2012-07-20,83.39,3.311,1107.97,0.5,5.85,862.28,1986.24,225.68712,5.277,false,536537.6350648403
9,2012-07-27,86.41,3.407,1042.73,8.0,1.66,1129.2,2929.43,225.69708,5.277,false,513991.5717372894
9,2012-08-03,90.23,3.417,11864.5,61.0,0.22,1659.09,2176.37,225.70705,5.277,false,495950.9978489876
9,2012-08-10,88.66,3.494,3180.78,-9.94,1.4,2112.03,2314.58,225.71701,5.277,false,533887.54155159
9,2012-08-17,86.37,3.571,975.91,,3.0,325.68,670.48,225.79953,5.277,false,538713.4771904945
9,2012-08-24,77.9,3.62,1524.71,,1.8,501.16,4241.59,225.93648,5.277,false,535153.4765872955
9,2012-08-31,80.71,3.638,5758.14,,17.6,2828.89,1884.13,226.07341,5.277,false,572887.7756314278
9,2012-09-07,87.93,3.73,4837.99,-5.96,22.74,602.8,1377.59,226.21036,5.277,true,576879.1529788971
9,2012-09-14,73.55,3.717,2640.68,,10.75,385.53,4276.03,226.35675,5.277,false,565812.2893066406
9,2012-09-21,69.92,3.721,1887.95,1.91,,273.53,4626.19,226.55992,5.277,false,523427.3510875702
9,2012-09-28,76.8,3.666,1699.68,1.91,0.55,190.38,1819.15,226.76308,5.277,false,533756.8819693327
9,2012-10-05,66.61,3.617,2657.57,,3.01,1107.79,1560.55,226.96623,4.954,false,516361.06462049484
9,2012-10-12,60.09,3.601,520.41,,6.01,,2839.84,227.16939,4.954,false,606755.3016004562
9,2012-10-19,68.01,3.594,545.72,,8.0,28.94,3098.87,227.2143,4.954,false,558464.8007616997
9,2012-10-26,69.52,3.506,512.23,3.0,8.0,,1666.38,227.2328,4.954,false,542009.4651050568
10,2010-02-12,49.96,2.828,,,,,,126.49626,9.765,true,2193048.7502269745
10,2010-02-19,58.22,2.915,,,,,,126.52628,9.765,false,2176028.5212516785
10,2010-02-26,52.77,2.825,,,,,,126.552284,9.765,false,2113432.583011627
10,2010-03-05,55.92,2.877,,,,,,126.578285,9.765,false,2006774.9584445953
10,2010-03-12,52.33,3.034,,,,,,126.60429,9.765,false,1987090.1022982597
10,2010-03-19,61.46,3.054,,,,,,126.60664,9.765,false,1941346.1311922073
10,2010-03-26,60.05,2.98,,,,,,126.605064,9.765,false,1946875.0532940626
10,2010-04-02,63.66,3.086,,,,,,126.603485,9.524,false,1893532.4619979858
10,2010-04-09,65.29,3.004,,,,,,126.601906,9.524,false,2138651.9824619293
10,2010-04-16,69.74,3.109,,,,,,126.5621,9.524,false,2041069.3663362265
10,2010-04-23,66.42,3.05,,,,,,126.47134,9.524,false,1826241.4388842583
10,2010-04-30,69.76,3.105,,,,,,126.38057,9.524,false,1829521.831768036
10,2010-05-07,71.06,3.127,,,,,,126.2898,9.524,false,1790694.5925326347
10,2010-05-14,73.88,3.145,,,,,,126.20855,9.524,false,1921432.158864554
10,2010-05-21,78.32,3.12,,,,,,126.18439,9.524,false,1808056.4100131989
10,2010-05-28,76.67,3.058,,,,,,126.160225,9.524,false,1847613.5738487244
10,2010-06-04,82.82,2.941,,,,,,126.13606,9.524,false,1904618.1700263023
10,2010-06-11,89.67,3.057,,,,,,126.1119,9.524,false,1931406.263493061
10,2010-06-18,83.49,2.935,,,,,,126.114,9.524,false,1827521.7057864666
10,2010-06-25,90.32,3.084,,,,,,126.1266,9.524,false,1837636.2308092117
10,2010-07-02,92.89,2.978,,,,,,126.1392,9.199,false,1768172.3066176176
10,2010-07-09,91.03,3.1,,,,,,126.1518,9.199,false,1845893.8726963997
10,2010-07-16,91.8,2.971,,,,,,126.1498,9.199,false,1769793.3728692532
10,2010-07-23,88.44,3.112,,,,,,126.12836,9.199,false,1828052.4721422195
10,2010-07-30,85.03,3.017,,,,,,126.1069,9.199,false,1831676.0341448784
10,2010-08-06,86.13,3.123,,,,,,126.08545,9.199,false,1832664.0336625576
10,2010-08-13,88.37,3.049,,,,,,126.064,9.199,false,1949236.1031674147
10,2010-08-20,89.88,3.041,,,,,,126.076645,9.199,false,1962996.6936397552
10,2010-08-27,84.99,3.022,,,,,,126.08929,9.199,false,1983190.5664596558
10,2010-09-03,83.8,3.087,,,,,,126.10194,9.199,false,1727565.4197368622
10,2010-09-10,84.04,2.961,,,,,,126.11458,9.199,true,1766331.460851431
10,2010-09-17,85.52,3.028,,,,,,126.14547,9.199,false,1720530.2313308716
10,2010-09-24,85.75,2.939,,,,,,126.19003,9.199,false,1716755.7790679932
10,2010-10-01,86.01,3.001,,,,,,126.2346,9.003,false,1655036.7499870062
10,2010-10-08,77.04,2.924,,,,,,126.27917,9.003,false,1645892.9736412764
10,2010-10-15,75.48,3.08,,,,,,126.326675,9.003,false,1772192.418817401
10,2010-10-22,68.12,3.014,,,,,,126.381546,9.003,false,1703850.2534942627
10,2010-10-29,68.76,3.13,,,,,,126.43642,9.003,false,1740234.056219101
10,2010-11-05,71.04,3.009,,,,,,126.49129,9.003,false,1741308.5536632538
10,2010-11-12,61.24,3.13,,,,,,126.54616,9.003,false,1832211.9637908936
10,2010-11-19,58.83,3.047,,,,,,126.6072,9.003,false,1895901.5758065432
10,2010-11-26,55.33,3.162,,,,,,126.669266,9.003,true,1949177.1206817627
10,2010-12-03,51.17,3.041,,,,,,126.73133,9.003,false,2939946.38653183
10,2010-12-10,60.51,3.091,,,,,,126.7934,9.003,false,2251206.6523976326
10,2010-12-17,59.15,3.125,,,,,,126.879486,9.003,false,2411790.2165379524
10,2010-12-24,57.06,3.236,,,,,,126.98358,9.003,false,2811646.841846466
10,2010-12-31,49.67,3.148,,,,,,127.08768,9.003,true,3749057.6736364365
10,2011-01-07,43.43,3.287,,,,,,127.19177,8.744,false,1707298.1340065002
10,2011-01-14,49.98,3.312,,,,,,127.300934,8.744,false,1714309.9055695534
10,2011-01-21,56.75,3.336,,,,,,127.44048,8.744,false,1710803.5812835693
10,2011-01-28,53.03,3.231,,,,,,127.58003,8.744,false,1677556.1752848625
10,2011-02-04,44.88,3.348,,,,,,127.71958,8.744,false,1715769.0571422577
10,2011-02-11,51.51,3.381,,,,,,127.85913,8.744,true,1968045.9045066833
10,2011-02-18,61.77,3.43,,,,,,127.99525,8.744,false,2115408.3125190735
10,2011-02-25,53.59,3.398,,,,,,128.13,8.744,false,2106934.5675640106
10,2011-03-04,56.96,3.674,,,,,,128.26476,8.744,false,1967996.6999889612
10,2011-03-11,64.22,3.63,,,,,,128.3995,8.744,false,1958003.1871404648
10,2011-03-18,70.12,3.892,,,,,,128.51219,8.744,false,1933469.1496315002
10,2011-03-25,62.53,3.716,,,,,,128.61606,8.744,false,1884734.3180847168
10,2011-04-01,67.64,3.772,,,,,,128.71994,8.494,false,1815798.8428707123
10,2011-04-08,73.03,3.818,,,,,,128.8238,8.494,false,1827733.1870913506
10,2011-04-15,61.05,4.089,,,,,,128.91074,8.494,false,1870720.7298164368
10,2011-04-22,75.93,3.917,,,,,,128.9553,8.494,false,1781767.2221984863
10,2011-04-29,73.38,4.151,,,,,,128.99986,8.494,false,2004831.1390037537
10,2011-05-06,73.56,4.193,,,,,,129.04443,8.494,false,1873646.3470363617
10,2011-05-13,74.04,4.202,,,,,,129.089,8.494,false,1841369.9862422943
10,2011-05-20,72.62,3.99,,,,,,129.07568,8.494,false,1712995.436556816
10,2011-05-27,78.62,3.933,,,,,,129.06235,8.494,false,1720908.0077505112
10,2011-06-03,81.87,3.893,,,,,,129.04903,8.494,false,1743000.3770065308
10,2011-06-10,84.57,3.981,,,,,,129.0357,8.494,false,1792210.8848011494
10,2011-06-17,87.96,3.935,,,,,,129.0432,8.494,false,1740063.0958518982
10,2011-06-24,90.69,3.807,,,,,,129.0663,8.494,false,1817934.7573586702
10,2011-07-01,95.36,3.842,,,,,,129.0894,8.257,false,1711813.1257019043
10,2011-07-08,88.57,3.793,,,,,,129.1125,8.257,false,1751369.7370290756
10,2011-07-15,86.01,3.779,,,,,,129.13383,8.257,false,1699708.3877871037
10,2011-07-22,88.59,3.697,,,,,,129.15077,8.257,false,1775068.3968701735
10,2011-07-29,86.75,3.694,,,,,,129.16771,8.257,false,1774342.6014328003
10,2011-08-05,89.8,3.803,,,,,,129.18465,8.257,false,1745841.3306096792
10,2011-08-12,85.61,3.794,,,,,,129.20158,8.257,false,1886299.987167716
10,2011-08-19,87.4,3.743,,,,,,129.24059,8.257,false,1917397.621685028
10,2011-08-26,91.59,3.663,,,,,,129.28326,8.257,false,1954849.6761538982
10,2011-09-02,91.61,3.798,,,,,,129.32594,8.257,false,1728399.0722699165
10,2011-09-09,89.06,3.771,,,,,,129.3686,8.257,true,1758587.3714580536
10,2011-09-16,77.49,3.784,,,,,,129.4306,8.257,false,1670579.8376419544
10,2011-09-23,82.51,3.789,,,,,,129.51833,8.257,false,1650894.3001708984
10,2011-09-30,82.27,3.877,,,,,,129.60606,8.257,false,1685910.527601242
10,2011-10-07,75.01,3.827,,,,,,129.6938,7.874,false,1627707.3020477295
10,2011-10-14,70.27,3.698,,,,,,129.77065,7.874,false,1788227.6059131622
10,2011-10-21,77.91,3.842,,,,,,129.78217,7.874,false,1704753.01902771
10,2011-10-28,72.79,3.843,,,,,,129.79367,7.874,false,1745928.5510864258
10,2011-11-04,68.57,3.828,,,,,,129.80519,7.874,false,1771792.9648704529
10,2011-11-11,55.28,3.677,13444.17,14909.99,752.18,4320.22,5896.3,129.81671,7.874,false,1904438.5825338364
10,2011-11-18,58.97,3.669,3886.23,708.7,115.18,695.54,9141.32,129.82683,7.874,false,2076570.832397461
10,2011-11-25,60.68,3.76,174.72,329.0,141630.61,79.0,1009.98,129.8364,7.874,true,1869087.8493728638
10,2011-12-02,57.29,3.701,7772.17,240.0,4737.51,6615.5,36360.42,129.84596,7.874,false,2950198.6427755356
10,2011-12-09,42.58,3.644,7010.08,74.24,1019.36,5124.86,9458.28,129.85553,7.874,false,2068097.1949453354
10,2011-12-16,50.53,3.489,2200.27,337.44,1203.16,158.52,3475.95,129.89807,7.874,false,2429310.8841261864
10,2011-12-23,48.36,3.541,300.02,77.73,2432.01,108.37,4078.21,129.98454,7.874,false,2555031.163772583
10,2011-12-30,48.92,3.428,7676.36,104519.54,179.82,1573.87,3732.93,130.07103,7.874,true,3487986.8794403076
10,2012-01-06,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,130.15752,7.545,false,1930690.350074768
10,2012-01-13,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,130.244,7.545,false,1683401.7917480469
10,2012-01-20,54.51,3.66,2972.31,3286.44,1.0,644.03,5331.52,130.27922,7.545,false,1711562.7286224365
10,2012-01-27,53.59,3.675,3242.59,1646.86,,45.8,1691.83,130.31445,7.545,false,1675562.9262542725
10,2012-02-03,56.85,3.543,42468.4,1985.73,174.33,33345.34,5609.77,130.34967,7.545,false,1632405.9981265068
10,2012-02-10,55.73,3.722,8414.22,861.38,66.96,6806.11,5723.0,130.3849,7.545,true,1867403.0104599
10,2012-02-17,54.12,3.781,20174.89,8935.08,10.8,6330.02,12821.24,130.45462,7.545,false,2218595.7929457426
10,2012-02-24,56.02,3.95,13929.09,4614.67,,596.5,6528.31,130.5502,7.545,false,2168709.7571525574
10,2012-03-02,57.62,3.882,22685.06,152.91,48.76,5831.75,2808.95,130.6458,7.545,false,2039415.740836382
10,2012-03-09,57.65,3.963,11265.62,7.9,14.95,919.45,2473.83,130.74138,7.545,false,1990371.0222318172
10,2012-03-16,62.11,4.273,3977.45,-10.5,6.03,1928.5,2273.92,130.82619,7.545,false,1917483.0877685547
10,2012-03-23,56.54,4.288,4034.35,3.1,4.08,480.89,2194.51,130.89665,7.545,false,1930814.6624603271
10,2012-03-30,67.92,4.294,7388.74,7.8,,574.87,4035.49,130.9671,7.545,false,1837457.6903676987
10,2012-04-06,65.99,4.282,9256.0,,23.74,4802.15,8553.67,131.03755,7.382,false,1815760.4144363403
10,2012-04-13,70.28,4.254,7299.64,10818.3,27.47,3675.97,1148.04,131.108,7.382,false,2163384.171523094
10,2012-04-20,67.75,4.111,4973.95,4561.31,5.17,1953.72,3653.48,131.11734,7.382,false,1974687.5015635677
10,2012-04-27,80.11,4.088,3444.43,1.5,3.39,124.18,2906.22,131.12666,7.382,false,1777166.5165052414
10,2012-05-04,77.02,4.058,18275.88,,21.31,4872.45,2722.29,131.136,7.382,false,1712987.5541229248
10,2012-05-11,76.03,4.186,10837.25,,105.67,4736.02,2747.36,131.14534,7.382,false,1821364.4227223396
10,2012-05-18,85.19,4.308,9630.62,,9.46,972.85,2986.24,131.09833,7.382,false,1792345.294286728
10,2012-05-25,86.03,4.127,7786.58,,712.2,1701.28,3214.55,131.02878,7.382,false,1795152.7158825397
10,2012-06-01,80.06,4.277,11614.41,,172.39,2945.55,1528.02,130.95923,7.382,false,1830939.1050262451
10,2012-06-08,86.87,4.103,7184.69,31.0,338.26,637.39,5399.57,130.88968,7.382,false,1767471.486459732
10,2012-06-15,88.58,4.144,6017.71,18.8,41.99,2052.91,4250.19,130.82953,7.382,false,1840491.402130127
10,2012-06-22,89.92,4.014,7684.55,12.6,1.17,3375.65,7210.53,130.7929,7.382,false,1811562.8812599182
10,2012-06-29,91.36,3.875,3339.88,22.0,,1119.45,3710.52,130.75627,7.382,false,1755334.1784610748
10,2012-07-06,86.87,3.666,12644.88,11.2,4.12,5763.56,4746.94,130.71964,7.17,false,1707481.8995959759
10,2012-07-13,89.8,3.723,7069.25,5.0,0.32,8194.36,1372.82,130.683,7.17,false,1805999.772397995
10,2012-07-20,84.45,3.589,6596.8,-1.6,44.6,4275.27,10650.28,130.7013,7.17,false,1765571.9061508179
10,2012-07-27,83.98,3.769,9511.34,,8.87,16376.33,3062.22,130.71957,7.17,false,1869967.0209574103
10,2012-08-03,84.76,3.595,37194.44,,53.4,21623.93,2549.27,130.73787,7.17,false,1817603.6586799622
10,2012-08-10,90.78,3.811,15282.47,,58.8,5537.01,14827.71,130.75616,7.17,false,1939440.0960493088
10,2012-08-17,88.83,4.002,4407.9,0.0,7.2,3037.56,3717.52,130.79097,7.17,false,1880436.9443759918
10,2012-08-24,82.5,4.055,11322.69,,34.0,6602.59,7256.22,130.83817,7.17,false,1827797.4034070969
10,2012-08-31,86.97,3.886,26218.85,,68.24,12440.51,3544.68,130.88536,7.17,false,1764984.1558065414
10,2012-09-07,83.07,4.124,11848.88,20.0,47.52,3530.47,2552.3,130.93254,7.17,true,1650285.5467681885
10,2012-09-14,78.47,3.966,10389.14,,15.97,4943.53,7618.04,130.97766,7.17,false,1708283.272392273
10,2012-09-21,81.93,4.125,11273.56,245.91,27.0,2976.5,7950.03,131.01033,7.17,false,1640168.9983596802
10,2012-09-28,82.52,3.966,6091.96,62.82,2.82,3350.88,1751.75,131.043,7.17,false,1671857.572605133
10,2012-10-05,80.88,4.132,8975.95,,46.24,9546.75,7186.77,131.07567,6.943,false,1694862.4328308105
10,2012-10-12,76.03,4.468,2674.51,,10.32,1390.15,8116.13,131.10834,6.943,false,1758971.3879127502
10,2012-10-19,72.71,4.449,3067.64,,53.6,967.02,2705.58,131.14996,6.943,false,1713889.1075239182
10,2012-10-26,70.5,4.301,9657.93,63.3,100.0,1925.87,834.57,131.1931,6.943,false,1734834.8126068115
11,2010-02-12,48.01,2.548,,,,,,214.5748,7.368,true,1528008.632519722
11,2010-02-19,48.3,2.514,,,,,,214.61989,7.368,false,1574684.0800733566
11,2010-02-26,52.79,2.561,,,,,,214.6475,7.368,false,1503298.7029371262
11,2010-03-05,53.96,2.625,,,,,,214.67514,7.368,false,1336404.6586227417
11,2010-03-12,64.1,2.667,,,,,,214.70276,7.368,false,1426622.639968872
11,2010-03-19,61.51,2.72,,,,,,214.53012,7.368,false,1331883.15954113
11,2010-03-26,58.09,2.732,,,,,,214.3241,7.368,false,1364206.9900318384
11,2010-04-02,66.16,2.719,,,,,,214.11809,7.343,false,1245624.26968503
11,2010-04-09,69.57,2.77,,,,,,213.91206,7.343,false,1446210.2703676224
11,2010-04-16,67.81,2.808,,,,,,213.77269,7.343,false,1470308.3142375946
11,2010-04-23,68.37,2.795,,,,,,213.72218,7.343,false,1323243.3604905698
11,2010-04-30,71.13,2.78,,,,,,213.67168,7.343,false,1283766.5569534302
11,2010-05-07,75.57,2.835,,,,,,213.62119,7.343,false,1239766.8981080055
11,2010-05-14,77.64,2.854,,,,,,213.61961,7.343,false,1312329.7900363952
11,2010-05-21,76.97,2.826,,,,,,213.91168,7.343,false,1266796.12926507
11,2010-05-28,79.69,2.759,,,,,,214.20377,7.343,false,1271646.632797718
11,2010-06-04,79.66,2.705,,,,,,214.49583,7.343,false,1264272.5224113464
11,2010-06-11,82.81,2.668,,,,,,214.78792,7.343,false,1396322.1888327599
11,2010-06-18,84.13,2.637,,,,,,214.78583,7.343,false,1339570.8539991379
11,2010-06-25,84.5,2.653,,,,,,214.66608,7.343,false,1336522.92660141
11,2010-07-02,83.09,2.669,,,,,,214.54633,7.346,false,1262025.083735466
11,2010-07-09,83.01,2.642,,,,,,214.42657,7.346,false,1302600.1328659058
11,2010-07-16,84.9,2.623,,,,,,214.41765,7.346,false,1280156.4736423492
11,2010-07-23,84.57,2.608,,,,,,214.5565,7.346,false,1290609.5385475159
11,2010-07-30,83.26,2.64,,,,,,214.69534,7.346,false,1244390.0199933052
11,2010-08-06,86.54,2.627,,,,,,214.8342,7.346,false,1250178.8984155655
11,2010-08-13,87.73,2.692,,,,,,214.97304,7.346,false,1369634.9202561378
11,2010-08-20,88.93,2.664,,,,,,214.93141,7.346,false,1384339.0965557098
11,2010-08-27,87.7,2.619,,,,,,214.8898,7.346,false,1430192.3667287827
11,2010-09-03,84.94,2.577,,,,,,214.84818,7.346,false,1311263.072295189
11,2010-09-10,81.93,2.565,,,,,,214.80655,7.346,true,1303914.2728567123
11,2010-09-17,83.04,2.582,,,,,,214.83224,7.346,false,1231428.4579033852
11,2010-09-24,77.36,2.624,,,,,,214.90845,7.346,false,1215676.3089284897
11,2010-10-01,75.11,2.603,,,,,,214.98465,7.564,false,1170103.244688034
11,2010-10-08,68.71,2.633,,,,,,215.06085,7.564,false,1182490.452246666
11,2010-10-15,71.46,2.72,,,,,,215.12932,7.564,false,1293472.8073329926
11,2010-10-22,72.6,2.725,,,,,,215.17839,7.564,false,1175003.6750793457
11,2010-10-29,74.21,2.716,,,,,,215.22746,7.564,false,1169831.3774194717
11,2010-11-05,64.41,2.689,,,,,,215.27655,7.564,false,1195035.992796898
11,2010-11-12,63.74,2.728,,,,,,215.32562,7.564,false,1332759.1332092285
11,2010-11-19,58.63,2.771,,,,,,215.20746,7.564,false,1281675.5988788605
11,2010-11-26,69.9,2.735,,,,,,215.0614,7.564,true,1292346.5696382523
11,2010-12-03,55.9,2.708,,,,,,214.91536,7.564,false,1757242.5043792725
11,2010-12-10,53.33,2.843,,,,,,214.7693,7.564,false,1380522.6366357803
11,2010-12-17,54.63,2.869,,,,,,214.70493,7.564,false,1564516.4135055542
11,2010-12-24,59.33,2.886,,,,,,214.70178,7.564,false,1843971.1518850327
11,2010-12-31,55.03,2.943,,,,,,214.69865,7.564,true,2306265.360469818
11,2011-01-07,54.43,2.976,,,,,,214.69551,7.551,false,1172003.096159935
11,2011-01-14,45.34,2.983,,,,,,214.74707,7.551,false,1178905.4381046295
11,2011-01-21,51.51,3.016,,,,,,215.12683,7.551,false,1194449.7854175568
11,2011-01-28,51.04,3.01,,,,,,215.50658,7.551,false,1187776.184709549
11,2011-02-04,47.17,2.989,,,,,,215.88634,7.551,false,1100418.6917500496
11,2011-02-11,44.61,3.022,,,,,,216.2661,7.551,true,1422546.050330162
11,2011-02-18,61.5,3.045,,,,,,216.58435,7.551,false,1419236.8981313705
11,2011-02-25,68.74,3.065,,,,,,216.87802,7.551,false,1554747.1497488022
11,2011-03-04,66.5,3.288,,,,,,217.17169,7.551,false,1323999.355998993
11,2011-03-11,63.29,3.459,,,,,,217.46536,7.551,false,1399456.990780592
11,2011-03-18,70.17,3.488,,,,,,217.72353,7.551,false,1314557.3094730377
11,2011-03-25,73.74,3.473,,,,,,217.96747,7.551,false,1391813.693221569
11,2011-04-01,69.1,3.524,,,,,,218.21143,7.574,false,1229777.2379875183
11,2011-04-08,73.57,3.622,,,,,,218.45537,7.574,false,1258674.1224899292
11,2011-04-15,76.64,3.743,,,,,,218.67886,7.574,false,1327401.056394577
11,2011-04-22,78.31,3.807,,,,,,218.85124,7.574,false,1312905.794523716
11,2011-04-29,79.97,3.81,,,,,,219.0236,7.574,false,1388118.526500702
11,2011-05-06,71.39,3.906,,,,,,219.19598,7.574,false,1357589.8917226791
11,2011-05-13,80.93,3.899,,,,,,219.36836,7.574,false,1331453.4164915085
11,2011-05-20,76.97,3.907,,,,,,219.12721,7.574,false,1277959.4225661755
11,2011-05-27,85.61,3.786,,,,,,218.88608,7.574,false,1239466.9649166167
11,2011-06-03,86.14,3.699,,,,,,218.64494,7.574,false,1216876.5296054855
11,2011-06-10,85.79,3.648,,,,,,218.4038,7.574,false,1343636.9998016357
11,2011-06-17,87.9,3.637,,,,,,218.35518,7.574,false,1314626.740386963
11,2011-06-24,86.13,3.594,,,,,,218.45094,7.574,false,1337506.7492132187
11,2011-07-01,86.43,3.524,,,,,,218.5467,7.567,false,1254587.8446395993
11,2011-07-08,87.17,3.48,,,,,,218.64247,7.567,false,1297472.0647277832
11,2011-07-15,88.3,3.575,,,,,,218.72752,7.567,false,1334627.954760313
11,2011-07-22,87.8,3.651,,,,,,218.78578,7.567,false,1266546.732767105
11,2011-07-29,89.46,3.682,,,,,,218.84406,7.567,false,1290576.4381399155
11,2011-08-05,90.04,3.684,,,,,,218.90233,7.567,false,1212938.6734848022
11,2011-08-12,90.3,3.638,,,,,,218.96059,7.567,false,1403198.9445838928
11,2011-08-19,89.51,3.554,,,,,,219.02327,7.567,false,1354188.422027588
11,2011-08-26,89.09,3.523,,,,,,219.08669,7.567,false,1484169.750984192
11,2011-09-02,91.44,3.533,,,,,,219.15012,7.567,false,1304706.747001648
11,2011-09-09,84.91,3.546,,,,,,219.21353,7.567,true,1297792.4120864868
11,2011-09-16,85.11,3.526,,,,,,219.3973,7.567,false,1249439.9557332993
11,2011-09-23,82.14,3.467,,,,,,219.74149,7.567,false,1270816.0159835815
11,2011-09-30,84.4,3.355,,,,,,220.0857,7.567,false,1235775.1398925781
11,2011-10-07,76.97,3.285,,,,,,220.4299,7.197,false,1190515.8326859474
11,2011-10-14,75.56,3.274,,,,,,220.74861,7.197,false,1346271.0629959106
11,2011-10-21,70.91,3.353,,,,,,220.9144,7.197,false,1286388.9535217285
11,2011-10-28,72.66,3.372,,,,,,221.08018,7.197,false,1325107.5292272568
11,2011-11-04,61.13,3.332,,,,,,221.24597,7.197,false,1310684.1121015549
11,2011-11-11,64.2,3.297,9134.39,10126.19,473.38,2206.22,6338.3,221.41176,7.197,false,1458287.367758274
11,2011-11-18,66.17,3.308,10941.05,222.94,263.1,404.05,8885.3,221.64328,7.197,false,1366053.6918182373
11,2011-11-25,70.03,3.236,531.09,74.35,71081.98,3.0,1676.85,221.90112,7.197,true,1315091.626964569
11,2011-12-02,56.89,3.172,7019.2,97.47,2917.09,3648.95,28803.28,222.15895,7.197,false,1848953.4646930695
